property_type,zipcode,price,beds,baths,sqft,lot_size,days_on_market,price_per_sqft,hoa_month,property_age,school_rating,school_count,median_income,hotness_score,supply_score,demand_score,university_count,barts,malls,universities,bedBath,AvgRoomSize
0,94552,1350000,5,4,2875,8419,136,470,66.0,22,8,4,139865,93.88,93.73,94.03,0,0,0,0,20,319.444
1,94546,550000,2,2,986,0,136,558,335.0,43,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,246.5
0,94546,1315000,4,2,2229,10010,165,590,0.0,55,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,371.5
0,94546,825000,3,2,1693,5508,1,487,0.0,71,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,338.6
0,94546,870000,3,2,1784,5750,126,488,0.0,74,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,356.8
0,94552,1088000,4,3,2746,4393,53,396,280.0,29,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,392.286
0,94552,920000,3,2,1374,2468,30,670,96.0,23,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,274.8
2,94552,720000,3,2,1391,0,147,518,412.0,24,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,278.2
0,94552,950000,4,2,1720,3313,168,552,95.0,23,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,286.667
0,94546,1259000,3,3,1794,19680,35,702,0.0,70,7,12,79501,88.15,83.57,92.74,0,1,0,0,9,299.0
0,94546,1150000,5,3,2772,6072,100,415,0.0,71,7,12,79501,88.15,83.57,92.74,0,1,0,0,15,346.5
0,94546,779000,4,2,1269,5014,134,614,0.0,72,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,211.5
0,94546,950000,4,3,1766,7980,147,538,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,252.286
0,94552,1000000,4,2,2251,2557,157,444,270.0,18,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,375.167
0,94552,1275000,4,3,3022,5400,73,422,66.0,33,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,431.714
0,94546,799000,4,2,1404,7995,92,569,0.0,73,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,234.0
0,94546,880000,3,2,1630,6800,136,540,0.0,84,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,326.0
0,94546,860000,3,2,1540,6588,108,558,0.0,71,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,308.0
0,94546,1075000,4,2,1900,9295,84,566,0.0,65,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,316.667
0,94546,1030000,3,3,2000,5040,28,515,0.0,64,7,12,79501,88.15,83.57,92.74,0,1,0,0,9,333.333
0,94546,1061999,4,3,1835,5538,42,579,0.0,1,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,262.143
1,94541,514000,2,2,1171,0,15,439,436.0,39,3,12,60963,87.8,85.92,89.68,2,1,1,1,4,292.75
0,94546,875000,3,2,1332,7770,21,657,0.0,68,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,266.4
0,94546,1160000,4,2,1931,6000,22,601,0.0,68,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,321.833
0,94546,960000,3,2,1463,7722,15,656,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,292.6
0,94546,975000,3,2,2121,6570,72,460,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,424.2
0,94546,1200000,4,2,2088,7178,72,575,0.0,45,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,348.0
0,94552,1165000,4,2,2119,10823,154,550,0.0,46,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,353.167
0,94552,1560000,5,3,2507,14469,30,622,0.0,19,8,4,139865,93.88,93.73,94.03,0,0,0,0,15,313.375
0,94552,1215000,4,2,1891,21408,127,643,0.0,49,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,315.167
0,94552,1120000,3,2,1723,19924,143,650,0.0,49,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,344.6
0,94552,1380000,4,4,2465,12900,56,560,0.0,61,8,4,139865,93.88,93.73,94.03,0,0,0,0,16,308.125
0,94552,1400000,4,2,1834,15022,32,763,0.0,61,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,305.667
2,94552,702000,2,2,1334,1619,17,526,426.0,40,8,4,139865,93.88,93.73,94.03,0,0,0,0,4,333.5
0,94546,824500,3,2,1651,7968,111,513,0.0,46,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,330.2
0,94546,810500,3,2,1651,7825,111,513,0.0,46,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,330.2
0,94552,1150000,3,2,2066,9975,45,557,0.0,54,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,413.2
0,94552,1020000,4,2,2130,3038,35,479,98.0,23,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,355.0
0,94552,1130000,3,3,2737,5760,67,413,0.0,21,8,4,139865,93.88,93.73,94.03,0,0,0,0,9,456.167
2,94552,786000,3,2,1640,2039,14,479,426.0,40,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,328.0
0,94552,1220000,5,3,2522,4004,14,484,22.0,23,8,4,139865,93.88,93.73,94.03,0,0,0,0,15,315.25
0,94552,1450000,4,2,2363,5760,66,614,0.0,44,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,393.833
0,94552,1210817,3,2,2228,5000,101,543,66.0,37,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,445.6
0,94552,1310000,5,2,2044,8880,147,641,0.0,46,8,4,139865,93.88,93.73,94.03,0,0,0,0,10,292.0
0,94552,1100000,3,2,1547,4700,63,711,66.0,25,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,309.4
0,94552,849000,4,3,1666,2347,106,510,336.0,23,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,238.0
2,94552,970000,4,3,2379,3570,53,408,382.0,23,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,339.857
0,94552,1200000,3,2,2082,4814,111,576,0.0,22,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,416.4
2,94552,883000,4,3,1666,2363,1,530,336.0,24,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,238.0
0,94546,1005000,4,2,2152,5580,53,467,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,358.667
0,94546,845000,3,2,1450,5400,11,583,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,290.0
0,94541,760000,3,2,2450,10560,63,310,0.0,62,3,12,60963,87.8,85.92,89.68,2,1,1,1,6,490.0
0,94541,820000,3,3,2462,6850,64,333,0.0,74,3,12,60963,87.8,85.92,89.68,2,1,1,1,9,410.333
0,94546,1088000,2,2,2170,24240,74,501,0.0,80,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,542.5
0,94546,935000,4,3,2764,11316,21,338,0.0,82,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,394.857
0,94546,900000,3,2,1534,5084,147,587,0.0,68,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,306.8
0,94546,935000,3,2,1352,6695,87,692,0.0,62,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,270.4
0,94546,1382882,4,3,2822,8800,101,490,0.0,8,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,403.143
0,94546,990000,4,2,1888,6080,119,524,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,314.667
0,94546,822000,3,2,1497,5880,49,549,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,299.4
0,94546,980000,4,2,1998,5040,112,490,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,333.0
0,94546,1035898,4,3,2210,6080,87,469,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,315.714
0,94546,875000,3,2,1888,7440,127,463,0.0,47,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,377.6
0,94546,1310000,4,2,2142,10530,84,612,0.0,62,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,357.0
0,94546,705000,2,1,1564,6900,115,451,0.0,79,7,12,79501,88.15,83.57,92.74,0,1,0,0,2,521.333
1,94546,610000,2,2,1467,0,59,416,465.0,44,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,366.75
0,94546,840000,3,2,1314,5400,102,639,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,262.8
0,94546,925000,3,2,1714,5200,77,540,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,342.8
0,94546,675000,3,1,1047,5000,67,645,0.0,78,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,261.75
0,94546,970000,3,2,1419,5194,43,684,0.0,53,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,283.8
2,94546,789999,3,2,1802,1670,84,438,235.0,42,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,360.4
0,94546,1200000,4,3,2575,7142,111,466,0.0,20,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,367.857
1,94546,600000,2,2,1467,0,1,409,465.0,44,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,366.75
1,94546,813945,3,2,2147,0,140,379,315.0,2,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,429.4
0,94546,970000,4,2,1835,6014,99,529,0.0,21,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,305.833
0,94546,1080000,4,4,2468,5676,63,438,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,16,308.5
0,94546,1030000,4,2,1762,8768,31,585,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,293.667
0,94546,891000,3,2,1479,5200,43,602,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,295.8
0,94546,780000,3,1,1195,5795,111,653,0.0,72,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,298.75
0,94546,1123000,4,3,2184,11175,123,514,0.0,85,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,312.0
0,94546,750000,2,1,1025,5200,111,732,0.0,71,7,12,79501,88.15,83.57,92.74,0,1,0,0,2,341.667
0,94546,950000,3,2,1383,5000,106,687,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,276.6
0,94546,1108500,4,2,1818,32416,35,610,0.0,81,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,303.0
0,94546,1135000,4,3,2248,5000,18,505,0.0,34,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,321.143
0,94546,650000,3,1,946,5050,10,687,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,236.5
1,94578,738000,3,4,1531,0,105,482,316.0,1,3,3,51697,86.2,87.19,85.2,0,1,1,0,12,218.714
1,94578,788000,4,4,1918,0,56,411,316.0,1,3,3,51697,86.2,87.19,85.2,0,1,1,0,16,239.75
1,94578,763950,4,4,1678,1678,35,455,316.0,1,3,3,51697,86.2,87.19,85.2,0,1,1,0,16,209.75
0,94546,798888,3,2,1301,5300,108,614,0.0,62,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,260.2
0,94546,705000,3,1,1236,5225,105,570,0.0,73,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,309.0
0,94541,1010000,5,3,3140,7500,147,322,0.0,126,3,12,60963,87.8,85.92,89.68,2,1,1,1,15,392.5
0,94546,850000,3,2,1124,5040,24,756,0.0,68,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,224.8
0,94541,660000,3,2,1192,6100,60,554,0.0,68,3,12,60963,87.8,85.92,89.68,2,1,1,1,6,238.4
0,94546,788000,3,2,1698,6536,176,464,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,339.6
0,94546,725000,3,2,1267,7140,147,572,0.0,61,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,253.4
0,94546,726000,3,1,1156,5600,100,628,0.0,74,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,289.0
0,94546,820000,3,2,1424,5100,53,576,0.0,72,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,284.8
0,94546,1225000,3,2,1924,14000,38,637,0.0,74,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,384.8
0,94546,850000,3,1,1106,5814,112,769,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,276.5
0,94546,690000,2,1,864,5200,10,799,0.0,72,7,12,79501,88.15,83.57,92.74,0,1,0,0,2,288.0
0,94552,1175000,3,2,1674,11500,66,702,56.0,33,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,334.8
0,94546,1900000,4,2,2995,5760,102,634,0.0,12,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,499.167
1,94546,498888,2,2,1148,0,164,435,465.0,39,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,287.0
0,94552,1450000,4,3,3526,5350,111,411,0.0,22,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,503.714
0,94552,1200000,4,2,2092,5000,29,574,64.0,23,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,348.667
0,94578,725000,2,1,1050,7016,18,690,0.0,70,3,3,51697,86.2,87.19,85.2,0,1,1,0,2,350.0
0,94552,1300000,4,2,2340,5837,10,556,66.0,26,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,390.0
0,94546,825000,3,2,1377,5100,92,599,0.0,73,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,275.4
2,94546,605000,3,2,1240,1947,150,488,135.0,42,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,248.0
0,94546,745000,4,2,1906,5200,130,391,0.0,72,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,317.667
0,94546,663000,3,2,984,7300,143,674,0.0,74,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,196.8
0,94546,793800,4,2,1628,7500,137,488,0.0,78,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,271.333
1,94546,865014,4,4,1966,0,126,440,315.0,2,7,12,79501,88.15,83.57,92.74,0,1,0,0,16,245.75
0,94546,1236000,3,2,1925,10100,137,642,0.0,61,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,385.0
0,94546,847000,4,3,1592,5040,156,532,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,227.429
0,94546,870000,3,2,1330,5040,126,654,0.0,63,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,266.0
0,94546,1131000,4,4,2629,5500,22,430,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,16,328.625
2,94552,920000,3,2,2328,2725,105,395,382.0,23,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,465.6
0,94546,1040000,3,2,1680,5000,21,619,0.0,60,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,336.0
0,94546,1500000,5,4,2897,5760,21,518,0.0,64,7,12,79501,88.15,83.57,92.74,0,1,0,0,20,321.889
0,94546,1360000,4,2,2806,11011,3,485,0.0,63,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,467.667
0,94546,630000,2,1,702,4400,84,897,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,2,234.0
0,94546,1000000,3,2,1560,5400,94,641,0.0,65,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,312.0
0,94546,830000,3,2,2001,5470,42,415,0.0,43,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,400.2
0,94546,915000,3,2,1692,5152,88,541,0.0,55,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,338.4
1,94546,525000,2,2,1056,0,24,497,421.0,41,7,12,79501,88.15,83.57,92.74,2,1,1,1,4,264.0
0,94546,900000,3,2,1664,6370,79,541,0.0,61,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,332.8
1,94546,500000,2,2,1050,0,50,476,400.0,41,7,12,79501,88.15,83.57,92.74,2,1,1,1,4,262.5
0,94546,1100000,3,2,1403,9768,71,784,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,280.6
0,94546,1150000,3,2,1921,7062,66,599,0.0,64,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,384.2
0,94546,1100000,3,2,1623,6213,25,678,0.0,51,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,324.6
0,94546,918000,3,2,1752,7700,59,524,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,350.4
1,94546,635000,2,2,1339,0,30,474,350.0,36,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,334.75
0,94546,750000,3,2,1140,5544,58,658,0.0,68,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,228.0
0,94541,815000,3,2,1859,6160,22,438,0.0,68,3,12,60963,87.8,85.92,89.68,2,1,1,1,6,371.8
0,94541,1100000,4,3,2796,13914,9,393,0.0,67,3,12,60963,87.8,85.92,89.68,2,1,1,1,12,399.429
0,94546,775000,2,1,942,5000,43,823,0.0,64,7,12,79501,88.15,83.57,92.74,0,1,0,0,2,314.0
0,94546,900000,3,2,1890,5100,11,476,0.0,74,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,378.0
0,94546,1116000,3,2,1834,7400,18,609,0.0,34,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,366.8
0,94546,1220000,4,3,2879,11375,10,424,0.0,61,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,411.286
0,94546,1225000,4,2,2558,7409,2,479,0.0,29,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,426.333
0,94546,775000,4,2,1062,5150,121,730,0.0,71,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,177.0
0,94546,1200000,3,2,1449,4500,111,828,0.0,71,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,289.8
0,94546,920000,3,2,1508,6500,78,610,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,301.6
1,94546,357000,1,1,910,0,42,392,372.0,52,7,12,79501,88.15,83.57,92.74,0,1,0,0,1,455.0
0,94546,1120000,4,3,2182,5518,105,513,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,311.714
0,94546,1010000,3,2,1956,5830,84,516,0.0,46,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,391.2
0,94546,1020000,3,3,1616,13056,121,631,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,9,269.333
0,94546,985000,4,2,1991,10125,123,495,0.0,61,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,331.833
0,94546,1040000,4,3,2736,6853,85,380,0.0,30,7,12,79501,88.15,83.57,92.74,0,1,0,0,12,390.857
1,94546,830521,4,4,1966,0,85,422,315.0,1,7,12,79501,88.15,83.57,92.74,0,1,0,0,16,245.75
0,94546,1200000,4,2,2394,9230,94,501,0.0,82,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,399.0
0,94546,905000,3,2,1462,5488,114,619,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,292.4
0,94546,950000,3,2,1814,5000,163,524,0.0,59,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,362.8
0,94546,1010000,4,2,2329,10614,143,434,0.0,55,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,388.167
0,94546,1307000,6,3,3127,10941,149,418,0.0,57,7,12,79501,88.15,83.57,92.74,0,1,0,0,18,347.444
0,94546,1650000,4,2,3108,15738,178,531,0.0,48,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,518.0
0,94546,1375000,6,4,3738,8340,114,368,0.0,74,7,12,79501,88.15,83.57,92.74,0,1,0,0,24,373.8
0,94546,1428000,3,2,1651,7428,111,513,0.0,46,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,330.2
0,94552,1200000,4,2,2141,18288,114,560,0.0,48,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,356.833
0,94546,808000,3,2,1129,5250,156,716,0.0,70,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,225.8
0,94552,1280000,4,3,2292,11539,105,558,28.0,43,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,327.429
0,94541,670000,3,1,1080,7645,130,620,0.0,109,3,12,60963,87.8,85.92,89.68,2,1,1,1,3,270.0
0,94552,396000,4,3,2547,5760,111,155,0.0,61,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,363.857
0,94552,865000,4,2,1891,15620,111,457,0.0,48,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,315.167
0,94552,1010000,3,2,1723,7900,157,586,0.0,49,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,344.6
0,94552,1620000,4,2,1842,10926,35,879,0.0,61,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,307.0
0,94546,690000,2,1,1018,5220,163,678,0.0,73,7,12,79501,88.15,83.57,92.74,0,1,0,0,2,339.333
0,94552,1430000,4,3,3066,6570,84,466,64.0,36,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,438.0
1,94546,530000,2,2,866,0,67,612,345.0,33,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,216.5
0,94546,721500,3,1,1032,5000,78,699,0.0,68,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,258.0
0,94546,650000,3,1,1173,5040,78,554,0.0,73,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,293.25
0,94546,805000,3,2,1246,6988,168,646,0.0,70,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,249.2
0,94546,775000,3,2,1651,0,119,513,0.0,46,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,330.2
0,94546,978800,3,2,1522,5995,63,643,0.0,52,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,304.4
0,94546,950000,3,2,1832,10786,37,519,0.0,73,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,366.4
0,94546,1175000,3,3,2213,11416,49,531,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,9,368.833
0,94546,820000,2,2,1301,10368,79,630,0.0,73,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,325.25
1,94546,635000,2,2,1193,0,72,532,294.0,39,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,298.25
0,94552,1060000,4,3,2088,5825,111,508,0.0,34,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,298.286
0,94552,975000,3,2,2346,4250,172,416,280.0,25,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,469.2
0,94546,820000,3,2,1360,5568,57,603,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,272.0
0,94546,765000,3,2,1203,6150,37,636,0.0,63,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,240.6
0,94552,880000,3,2,1562,2750,99,563,350.0,34,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,312.4
2,94552,1060000,4,2,2251,3996,1,471,269.0,18,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,375.167
0,94546,615000,3,2,1437,5000,29,428,0.0,69,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,287.4
0,94578,870000,4,2,2024,6754,171,430,0.0,72,3,3,51697,86.2,87.19,85.2,0,1,1,0,8,337.333
1,94546,509000,2,2,1100,0,14,463,421.0,30,7,12,79501,88.15,83.57,92.74,2,1,1,1,4,275.0
1,94546,620000,3,2,1354,5760,22,458,438.0,30,7,12,79501,88.15,83.57,92.74,2,1,1,1,6,270.8
0,94546,1030000,3,2,1692,5130,80,609,0.0,55,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,338.4
0,94546,885000,2,2,1413,7500,9,626,0.0,76,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,353.25
2,94552,700000,3,2,1619,1078,127,432,440.0,42,8,4,139865,93.88,93.73,94.03,0,0,0,0,6,323.8
0,94552,1115000,4,2,1723,7900,164,647,0.0,48,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,287.167
0,94552,1520000,4,2,1781,9869,9,853,0.0,61,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,296.833
0,94546,850000,3,1,1066,10320,18,797,0.0,73,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,266.5
0,94552,1788000,6,4,6616,5760,116,270,0.0,14,8,4,139865,93.88,93.73,94.03,0,0,0,0,24,661.6
0,94552,1299000,5,2,2820,6210,65,461,62.0,23,8,4,139865,93.88,93.73,94.03,0,0,0,0,10,402.857
0,94552,1317500,4,2,2150,19257,21,613,0.0,63,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,358.333
0,94552,1380000,4,3,3526,6336,128,391,51.0,22,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,503.714
0,94552,1370000,6,4,3526,7536,141,389,51.0,22,8,4,139865,93.88,93.73,94.03,0,0,0,0,24,352.6
0,94552,1280000,4,3,2560,4500,108,500,0.0,25,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,365.714
1,94546,345000,1,1,943,0,65,366,423.0,48,7,12,79501,88.15,83.57,92.74,0,1,0,0,1,471.5
0,94552,1048000,2,1,984,5760,42,1065,0.0,101,8,4,139865,93.88,93.73,94.03,0,0,0,0,2,328.0
0,94546,830000,3,2,1376,7043,102,603,0.0,61,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,275.2
0,94577,950000,4,2,2088,8550,136,455,0.0,56,4,8,68086,89.64,89.89,89.4,0,1,1,0,8,348.0
0,94546,1165000,3,2,1766,9570,25,660,0.0,57,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,353.2
0,94546,1110000,4,2,1504,14464,80,738,0.0,63,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,250.667
0,94546,1500000,3,3,1815,14333,111,826,0.0,75,7,12,79501,88.15,83.57,92.74,0,1,0,0,9,302.5
0,94546,851000,3,2,1396,5555,115,610,0.0,57,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,279.2
0,94546,970000,3,2,1747,10132,102,555,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,349.4
0,94546,905000,3,2,1751,5643,101,517,0.0,68,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,350.2
0,94546,1020000,3,2,1650,5184,56,618,0.0,66,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,330.0
0,94546,950000,4,4,1601,5720,32,593,0.0,72,7,12,79501,88.15,83.57,92.74,0,1,0,0,16,200.125
0,94546,1170000,4,2,1937,9945,29,604,0.0,71,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,322.833
0,94546,1200000,4,2,2378,6900,31,505,0.0,68,7,12,79501,88.15,83.57,92.74,0,1,0,0,8,396.333
0,94546,530000,2,2,866,0,67,612,345.0,33,7,12,79501,88.15,83.57,92.74,0,1,0,0,4,216.5
0,94552,1025000,4,2,1630,29375,28,629,0.0,62,8,4,139865,93.88,93.73,94.03,0,0,0,0,8,271.667
0,94546,865000,3,1,1092,5096,50,792,0.0,73,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,273.0
0,94552,1200000,4,3,2084,5900,101,576,66.0,31,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,297.714
2,94552,525000,2,2,1334,1656,49,394,426.0,40,8,4,139865,93.88,93.73,94.03,0,0,0,0,4,333.5
0,94552,850000,4,3,1842,15334,161,461,0.0,61,8,4,139865,93.88,93.73,94.03,0,0,0,0,12,263.143
0,94578,960000,3,2,1765,11220,63,544,0.0,59,3,3,51697,86.2,87.19,85.2,0,1,1,0,6,353.0
0,94546,865000,3,2,1304,6531,11,663,0.0,60,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,260.8
0,94546,735500,3,1,1542,5100,113,477,0.0,73,7,12,79501,88.15,83.57,92.74,0,1,0,0,3,385.5
0,94546,610000,3,2,1098,5000,111,556,0.0,68,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,219.6
0,94546,762000,3,2,1322,5016,106,576,0.0,67,7,12,79501,88.15,83.57,92.74,0,1,0,0,6,264.4
